gen_uid,cust_key,first_name_cl,family_name_cl,mobile_no_cl,mobile_no_dsp,source_name,birth_date_cl,birth_date_dsp,email_cl,email_dsp,update_date
t1521,1061002969,amanda,okazaki,809190751,809190751,CRM,20/3/81 00:00,20/3/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,5/2/27 00:00
t1522,1021082985,amanda,okazaki,809190754,809190754,CRM,23/3/81 00:00,23/3/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,8/2/27 00:00
t1523,CRM100000765,amanda,okazaki,809190757,809190757,CRM,26/3/81 00:00,26/3/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,11/2/27 00:00
t1524,1241024758,amanda,okazaki,809190760,809190760,CRM,29/3/81 00:00,29/3/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,14/2/27 00:00
t1525,1081015376,amanda,okazaki,809190763,809190763,CRM,1/4/81 00:00,1/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,17/2/27 00:00
t1526,CRM100000766,amanda,okazaki,809190766,809190766,CRM,4/4/81 00:00,4/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,20/2/27 00:00
t1527,1191005782,amanda,okazaki,809190769,809190769,CRM,7/4/81 00:00,7/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,23/2/27 00:00
t1528,1071000511,amanda,okazaki,809190772,809190772,CRM,10/4/81 00:00,10/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,26/2/27 00:00
t1529,1061001909,amanda,okazaki,809190775,809190775,CRM,13/4/81 00:00,13/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,1/3/27 00:00
t153,CRM100000683,amanda,okazaki,809190778,809190778,CRM,16/4/81 00:00,16/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,4/3/27 00:00
t1530,1151004355,amanda,okazaki,809190781,809190781,CRM,19/4/81 00:00,19/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,7/3/27 00:00
t1531,1021060361,amanda,okazaki,809190784,809190784,CRM,22/4/81 00:00,22/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,10/3/27 00:00
t1532,1071007961,amanda,okazaki,809190787,809190787,CRM,25/4/81 00:00,25/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,13/3/27 00:00
t1533,1091012639,amanda,okazaki,809190790,809190790,CRM,28/4/81 00:00,28/4/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,16/3/27 00:00
t1534,1131053034,amanda,okazaki,809190793,809190793,CRM,1/5/81 00:00,1/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,19/3/27 00:00
t1535,2410007984,amanda,okazaki,809190796,809190796,CRM,4/5/81 00:00,4/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,22/3/27 00:00
t1536,1131001792,amanda,okazaki,809190799,809190799,CRM,7/5/81 00:00,7/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,25/3/27 00:00
t1537,CRM100000767,amanda,okazaki,809190802,809190802,CRM,10/5/81 00:00,10/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,28/3/27 00:00
t1538,1411004813,amanda,okazaki,809190805,809190805,CRM,13/5/81 00:00,13/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,31/3/27 00:00
t1539,CRM100000768,amanda,okazaki,809190808,809190808,CRM,16/5/81 00:00,16/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,3/4/27 00:00
t154,1151035053,amanda,okazaki,809190811,809190811,CRM,19/5/81 00:00,19/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,6/4/27 00:00
t1540,1301001352,amanda,okazaki,809190814,809190814,CRM,22/5/81 00:00,22/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,9/4/27 00:00
t1541,1061035512,amanda,okazaki,809190817,809190817,CRM,25/5/81 00:00,25/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,12/4/27 00:00
t1542,1051025562,amanda,okazaki,809190820,809190820,CRM,28/5/81 00:00,28/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,15/4/27 00:00
t1543,1251001138,amanda,okazaki,809190823,809190823,CRM,31/5/81 00:00,31/5/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,18/4/27 00:00
t1544,1251003536,amanda,okazaki,809190826,809190826,CRM,3/6/81 00:00,3/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,21/4/27 00:00
t1545,1051002740,amanda,okazaki,809190829,809190829,CRM,6/6/81 00:00,6/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,24/4/27 00:00
t1546,1251023954,amanda,okazaki,809190832,809190832,CRM,9/6/81 00:00,9/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,27/4/27 00:00
t1547,1121007655,amanda,okazaki,809190835,809190835,CRM,12/6/81 00:00,12/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,30/4/27 00:00
t1548,1251023581,amanda,okazaki,809190838,809190838,CRM,15/6/81 00:00,15/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,3/5/27 00:00
t1549,1058001745,amanda,okazaki,809190841,809190841,CRM,18/6/81 00:00,18/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,6/5/27 00:00
t155,1151013349,amanda,okazaki,809190844,809190844,CRM,21/6/81 00:00,21/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,9/5/27 00:00
t1550,1071019032,amanda,okazaki,809190847,809190847,CRM,24/6/81 00:00,24/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,12/5/27 00:00
t1551,1131061986,amanda,okazaki,809190850,809190850,CRM,27/6/81 00:00,27/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,15/5/27 00:00
t1552,1091003284,amanda,okazaki,809190853,809190853,CRM,30/6/81 00:00,30/6/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,18/5/27 00:00
t1553,1041018093,amanda,okazaki,809190856,809190856,CRM,3/7/81 00:00,3/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,21/5/27 00:00
t1554,1071000547,amanda,okazaki,809190859,809190859,CRM,6/7/81 00:00,6/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,24/5/27 00:00
t1555,1131060454,amanda,okazaki,809190862,809190862,CRM,9/7/81 00:00,9/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,27/5/27 00:00
t1556,1081019545,amanda,okazaki,809190865,809190865,CRM,12/7/81 00:00,12/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,30/5/27 00:00
t1557,1061002586,amanda,okazaki,809190868,809190868,CRM,15/7/81 00:00,15/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,2/6/27 00:00
t1558,1051019024,amanda,okazaki,809190871,809190871,CRM,18/7/81 00:00,18/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,5/6/27 00:00
t1559,1091018859,amanda,okazaki,809190874,809190874,CRM,21/7/81 00:00,21/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,8/6/27 00:00
t156,CRM100000684,amanda,okazaki,809190877,809190877,CRM,24/7/81 00:00,24/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,11/6/27 00:00
t1560,1251000684,amanda,okazaki,809190880,809190880,CRM,27/7/81 00:00,27/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,14/6/27 00:00
t1561,1131040906,amanda,okazaki,809190883,809190883,CRM,30/7/81 00:00,30/7/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,17/6/27 00:00
t1562,1031008513,amanda,okazaki,809190886,809190886,CRM,2/8/81 00:00,2/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,20/6/27 00:00
t1563,1051021384,amanda,okazaki,809190889,809190889,CRM,5/8/81 00:00,5/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,23/6/27 00:00
t1564,1081028537,amanda,okazaki,809190892,809190892,CRM,8/8/81 00:00,8/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,26/6/27 00:00
t1565,1061009733,amanda,okazaki,809190895,809190895,CRM,11/8/81 00:00,11/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,29/6/27 00:00
t1566,1061039259,amanda,okazaki,809190898,809190898,CRM,14/8/81 00:00,14/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,2/7/27 00:00
t1567,1131054508,amanda,okazaki,809190901,809190901,CRM,17/8/81 00:00,17/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,5/7/27 00:00
t1568,1081006809,amanda,okazaki,809190904,809190904,CRM,20/8/81 00:00,20/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,8/7/27 00:00
t1569,1081028492,amanda,okazaki,809190907,809190907,CRM,23/8/81 00:00,23/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,11/7/27 00:00
t157,1081009271,amanda,okazaki,809190910,809190910,CRM,26/8/81 00:00,26/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,14/7/27 00:00
t1570,1131013748,amanda,okazaki,809190913,809190913,CRM,29/8/81 00:00,29/8/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,17/7/27 00:00
t1571,1091009430,amanda,okazaki,809190916,809190916,CRM,1/9/81 00:00,1/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,20/7/27 00:00
t1572,1021052765,amanda,okazaki,809190919,809190919,CRM,4/9/81 00:00,4/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,23/7/27 00:00
t1573,1071014996,amanda,okazaki,809190922,809190922,CRM,7/9/81 00:00,7/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,26/7/27 00:00
t1574,1071013838,amanda,okazaki,809190925,809190925,CRM,10/9/81 00:00,10/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,29/7/27 00:00
t1575,CRM100000769,amanda,okazaki,809190928,809190928,CRM,13/9/81 00:00,13/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,1/8/27 00:00
t1576,1081008218,amanda,okazaki,809190931,809190931,CRM,16/9/81 00:00,16/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,4/8/27 00:00
t1577,3131004643,amanda,okazaki,809190934,809190934,CRM,19/9/81 00:00,19/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,7/8/27 00:00
t1578,1071003504,amanda,okazaki,809190937,809190937,CRM,22/9/81 00:00,22/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,10/8/27 00:00
t1579,CRM100000770,amanda,okazaki,809190940,809190940,CRM,25/9/81 00:00,25/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,13/8/27 00:00
t158,1151019879,amanda,okazaki,809190943,809190943,CRM,28/9/81 00:00,28/9/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,16/8/27 00:00
t1580,1131012592,amanda,okazaki,809190946,809190946,CRM,1/10/81 00:00,1/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,19/8/27 00:00
t1581,1021027544,amanda,okazaki,809190949,809190949,CRM,4/10/81 00:00,4/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,22/8/27 00:00
t1582,1071003419,amanda,okazaki,809190952,809190952,CRM,7/10/81 00:00,7/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,25/8/27 00:00
t1583,1131042300,amanda,okazaki,809190955,809190955,CRM,10/10/81 00:00,10/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,28/8/27 00:00
t1584,1051004211,amanda,okazaki,809190958,809190958,CRM,13/10/81 00:00,13/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,31/8/27 00:00
t1585,1061014357,amanda,okazaki,809190961,809190961,CRM,16/10/81 00:00,16/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,3/9/27 00:00
t1586,1071005676,amanda,okazaki,809190964,809190964,CRM,19/10/81 00:00,19/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,6/9/27 00:00
t1587,1071002523,amanda,okazaki,809190967,809190967,CRM,22/10/81 00:00,22/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,9/9/27 00:00
t1588,1071005210,amanda,okazaki,809190970,809190970,CRM,25/10/81 00:00,25/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,12/9/27 00:00
t1589,1071004534,amanda,okazaki,809190973,809190973,CRM,28/10/81 00:00,28/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,15/9/27 00:00
t159,8213001557,amanda,okazaki,809190976,809190976,CRM,31/10/81 00:00,31/10/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,18/9/27 00:00
t1590,1081000743,amanda,okazaki,809190979,809190979,CRM,3/11/81 00:00,3/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,21/9/27 00:00
t1591,1081005410,amanda,okazaki,809190982,809190982,CRM,6/11/81 00:00,6/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,24/9/27 00:00
t1592,1081004803,amanda,okazaki,809190985,809190985,CRM,9/11/81 00:00,9/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,27/9/27 00:00
t1593,1061036493,amanda,okazaki,809190988,809190988,CRM,12/11/81 00:00,12/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,30/9/27 00:00
t1594,CRM100000771,amanda,okazaki,809190991,809190991,CRM,15/11/81 00:00,15/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,3/10/27 00:00
t1595,1131047326,amanda,okazaki,809190994,809190994,CRM,18/11/81 00:00,18/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,6/10/27 00:00
t1596,2121002400,amanda,okazaki,809190997,809190997,CRM,21/11/81 00:00,21/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,9/10/27 00:00
t1597,1061015155,amanda,okazaki,809191000,809191000,CRM,24/11/81 00:00,24/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,12/10/27 00:00
t1598,1411000208,amanda,okazaki,809191003,809191003,CRM,27/11/81 00:00,27/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,15/10/27 00:00
t1599,1081003656,amanda,okazaki,809191006,809191006,CRM,30/11/81 00:00,30/11/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,18/10/27 00:00
t16,1251017023,amanda,okazaki,809191009,809191009,CRM,3/12/81 00:00,3/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,21/10/27 00:00
t160,1081022729,amanda,okazaki,809191012,809191012,CRM,6/12/81 00:00,6/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,24/10/27 00:00
t1600,1061042097,amanda,okazaki,809191015,809191015,CRM,9/12/81 00:00,9/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,27/10/27 00:00
t1601,1091020572,amanda,okazaki,809191018,809191018,CRM,12/12/81 00:00,12/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,30/10/27 00:00
t1602,1251005651,amanda,okazaki,809191021,809191021,CRM,15/12/81 00:00,15/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,2/11/27 00:00
t1603,1031007186,amanda,okazaki,809191024,809191024,CRM,18/12/81 00:00,18/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,5/11/27 00:00
t1604,1061006150,amanda,okazaki,809191027,809191027,CRM,21/12/81 00:00,21/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,8/11/27 00:00
t1605,8216006607,amanda,okazaki,809191030,809191030,CRM,24/12/81 00:00,24/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,11/11/27 00:00
t1606,1251006653,amanda,okazaki,809191033,809191033,CRM,27/12/81 00:00,27/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,14/11/27 00:00
t1607,1051026724,amanda,okazaki,809191036,809191036,CRM,30/12/81 00:00,30/12/81 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,17/11/27 00:00
t1608,1241001889,amanda,okazaki,809191039,809191039,CRM,2/1/82 00:00,2/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,20/11/27 00:00
t1609,2210005659,amanda,okazaki,809191042,809191042,CRM,5/1/82 00:00,5/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,23/11/27 00:00
t161,1051016670,amanda,okazaki,809191045,809191045,CRM,8/1/82 00:00,8/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,26/11/27 00:00
t1610,1091007338,amanda,okazaki,809191048,809191048,CRM,11/1/82 00:00,11/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,29/11/27 00:00
t1611,1081022273,amanda,okazaki,809191051,809191051,CRM,14/1/82 00:00,14/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,2/12/27 00:00
t1612,1081024522,amanda,okazaki,809191054,809191054,CRM,17/1/82 00:00,17/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,5/12/27 00:00
t1613,1021014651,amanda,okazaki,809191057,809191057,CRM,20/1/82 00:00,20/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,8/12/27 00:00
t1614,1081022555,amanda,okazaki,809191060,809191060,CRM,23/1/82 00:00,23/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,11/12/27 00:00
t1615,1091018514,amanda,okazaki,809191063,809191063,CRM,26/1/82 00:00,26/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,14/12/27 00:00
t1616,1181004049,amanda,okazaki,809191066,809191066,CRM,29/1/82 00:00,29/1/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,17/12/27 00:00
t1617,1051019288,amanda,okazaki,809191069,809191069,CRM,1/2/82 00:00,1/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,20/12/27 00:00
t1618,2131001196,amanda,okazaki,809191072,809191072,CRM,4/2/82 00:00,4/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,23/12/27 00:00
t1619,1051012967,amanda,okazaki,809191075,809191075,CRM,7/2/82 00:00,7/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,26/12/27 00:00
t162,8222003958,amanda,okazaki,809191078,809191078,CRM,10/2/82 00:00,10/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,29/12/27 00:00
t1620,1071001503,amanda,okazaki,809191081,809191081,CRM,13/2/82 00:00,13/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,1/1/28 00:00
t1621,1061013799,amanda,okazaki,809191084,809191084,CRM,16/2/82 00:00,16/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,4/1/28 00:00
t1622,1121028191,amanda,okazaki,809191087,809191087,CRM,19/2/82 00:00,19/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,7/1/28 00:00
t1623,1021025762,amanda,okazaki,809191090,809191090,CRM,22/2/82 00:00,22/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,10/1/28 00:00
t1624,1251001041,amanda,okazaki,809191093,809191093,CRM,25/2/82 00:00,25/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,13/1/28 00:00
t1625,1131055364,amanda,okazaki,809191096,809191096,CRM,28/2/82 00:00,28/2/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,16/1/28 00:00
t1626,1081028420,amanda,okazaki,809191099,809191099,CRM,3/3/82 00:00,3/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,19/1/28 00:00
t1627,1081011603,amanda,okazaki,809191102,809191102,CRM,6/3/82 00:00,6/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,22/1/28 00:00
t1628,1091011803,amanda,okazaki,809191105,809191105,CRM,9/3/82 00:00,9/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,25/1/28 00:00
t1629,2210006105,amanda,okazaki,809191108,809191108,CRM,12/3/82 00:00,12/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,28/1/28 00:00
t163,1151001270,amanda,okazaki,809191111,809191111,CRM,15/3/82 00:00,15/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,31/1/28 00:00
t1630,CRM100000772,amanda,okazaki,809191114,809191114,CRM,18/3/82 00:00,18/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,3/2/28 00:00
t1631,1021005305,amanda,okazaki,809191117,809191117,CRM,21/3/82 00:00,21/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,6/2/28 00:00
t1632,1061033867,amanda,okazaki,809191120,809191120,CRM,24/3/82 00:00,24/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,9/2/28 00:00
t1633,1071020740,amanda,okazaki,809191123,809191123,CRM,27/3/82 00:00,27/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,12/2/28 00:00
t1634,2031005672,amanda,okazaki,809191126,809191126,CRM,30/3/82 00:00,30/3/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,15/2/28 00:00
t1635,1061028049,amanda,okazaki,809191129,809191129,CRM,2/4/82 00:00,2/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,18/2/28 00:00
t1636,1091003058,amanda,okazaki,809191132,809191132,CRM,5/4/82 00:00,5/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,21/2/28 00:00
t1637,1021030560,amanda,okazaki,809191135,809191135,CRM,8/4/82 00:00,8/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,24/2/28 00:00
t1638,1081001832,amanda,okazaki,809191138,809191138,CRM,11/4/82 00:00,11/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,27/2/28 00:00
t1639,1021061594,amanda,okazaki,809191141,809191141,CRM,14/4/82 00:00,14/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,1/3/28 00:00
t164,1091021522,amanda,okazaki,809191144,809191144,CRM,17/4/82 00:00,17/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,4/3/28 00:00
t1640,1091006655,amanda,okazaki,809191147,809191147,CRM,20/4/82 00:00,20/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,7/3/28 00:00
t1641,1021093989,amanda,okazaki,809191150,809191150,CRM,23/4/82 00:00,23/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,10/3/28 00:00
t1642,1071012054,amanda,okazaki,809191153,809191153,CRM,26/4/82 00:00,26/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,13/3/28 00:00
t1643,CRM100000773,amanda,okazaki,809191156,809191156,CRM,29/4/82 00:00,29/4/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,16/3/28 00:00
t1644,CRM100000774,amanda,okazaki,809191159,809191159,CRM,2/5/82 00:00,2/5/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,19/3/28 00:00
t1645,1061030393,amanda,okazaki,809191162,809191162,CRM,5/5/82 00:00,5/5/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,22/3/28 00:00
t1646,1251017853,amanda,okazaki,809191165,809191165,CRM,8/5/82 00:00,8/5/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,25/3/28 00:00
t1647,1121006674,amanda,okazaki,809191168,809191168,CRM,11/5/82 00:00,11/5/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,28/3/28 00:00
t1648,8000005194,amanda,okazaki,809191171,809191171,CRM,14/5/82 00:00,14/5/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,31/3/28 00:00
t1649,1351017599,amanda,okazaki,809191174,809191174,CRM,17/5/82 00:00,17/5/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,3/4/28 00:00
t165,1131046368,amanda,okazaki,809191177,809191177,CRM,20/5/82 00:00,20/5/82 00:00,edokbokgusing@hotmail.com,edokbokgusing@hotmail.com,6/4/28 00:00
